7069,7069,02-07-2018,64.30000305175781,64.76999664306639,1659600,65.70999908447266,65.63999938964844,63.18111801147461,XLNX
7070,7070,03-07-2018,64.56999969482422,66.05000305175781,992100,66.29000091552734,64.66999816894531,62.24745178222656,XLNX
7071,7071,05-07-2018,65.01000213623047,65.01000213623047,2107200,66.88999938964844,66.83000183105469,64.32652282714844,XLNX
7072,7072,06-07-2018,66.34999847412111,66.54000091552734,1530600,67.79000091552734,67.58999633789061,65.05805969238281,XLNX
7073,7073,09-07-2018,67.04000091552734,67.97000122070311,1331500,68.33000183105469,67.97000122070311,65.42382049560547,XLNX
7074,7074,10-07-2018,67.75,67.91000366210939,2141600,69.26999664306639,69.19000244140625,66.59813690185547,XLNX
7075,7075,11-07-2018,67.27999877929689,68.44000244140625,1216000,68.51999664306639,67.33000183105469,64.80780029296875,XLNX
7076,7076,12-07-2018,67.18000030517578,67.44000244140625,1261600,68.45999908447266,68.22000122070311,65.66448211669922,XLNX
7077,7077,13-07-2018,67.75,68.30999755859375,655800,68.41000366210939,67.98999786376953,65.44307708740234,XLNX
7078,7078,16-07-2018,67.63999938964844,68.12000274658203,816000,68.23999786376953,67.72000122070311,65.18320465087889,XLNX
7079,7079,17-07-2018,66.73000335693361,67.30000305175781,1625400,68.48999786376953,68.25,65.69334411621094,XLNX
7080,7080,18-07-2018,68.45999908447266,68.45999908447266,1717000,69.36000061035156,68.73999786376953,66.16497802734375,XLNX
7081,7081,19-07-2018,67.90000152587889,68.70999908447266,1649500,69.16999816894531,68.65000152587889,66.07835388183594,XLNX
7082,7082,20-07-2018,67.87999725341797,68.55000305175781,1625000,68.94999694824219,68.16999816894531,65.6163330078125,XLNX
7083,7083,23-07-2018,67.01999664306639,68.01999664306639,1657900,68.63999938964844,68.37000274658203,65.80884552001953,XLNX
7084,7084,24-07-2018,67.59999847412111,68.56999969482422,1753700,69.38999938964844,67.73999786376953,65.20246124267578,XLNX
7085,7085,25-07-2018,66.34999847412111,67.69000244140625,2304900,68.0,67.97000122070311,65.42382049560547,XLNX
7086,7086,26-07-2018,72.16000366210938,72.19000244140625,11331100,76.19999694824219,74.48999786376953,71.69959259033203,XLNX
7087,7087,27-07-2018,72.81999969482422,74.4800033569336,3979400,74.48999786376953,73.87999725341797,71.1124267578125,XLNX
7088,7088,30-07-2018,72.08999633789062,73.5199966430664,2934300,73.93000030517578,72.9000015258789,70.16915130615234,XLNX
7089,7089,31-07-2018,71.94999694824219,72.93000030517578,2075100,73.47000122070312,72.06999969482422,69.37024688720703,XLNX
7090,7090,01-08-2018,70.7300033569336,71.30999755859375,2007800,72.2300033569336,71.13999938964844,68.47509002685547,XLNX
7091,7091,02-08-2018,70.36000061035156,70.44999694824219,1833800,71.94000244140625,71.72000122070312,69.03336334228516,XLNX
7092,7092,03-08-2018,71.13999938964844,71.72000122070312,1320600,72.0,71.87000274658203,69.17774200439453,XLNX
7093,7093,06-08-2018,71.4000015258789,71.4000015258789,1714700,73.30000305175781,73.12000274658203,70.38090515136719,XLNX
7094,7094,07-08-2018,72.61000061035156,72.87999725341797,1508800,73.61000061035156,73.44000244140625,71.03868865966797,XLNX
7095,7095,08-08-2018,72.94000244140625,73.41999816894531,1525700,73.68000030517578,73.43000030517578,71.02900695800781,XLNX
7096,7096,09-08-2018,72.97000122070312,73.33000183105469,1730900,73.61000061035156,73.43000030517578,71.02900695800781,XLNX
7097,7097,10-08-2018,70.58000183105469,72.19000244140625,2264900,72.43000030517578,71.16000366210938,68.83323669433594,XLNX
7098,7098,13-08-2018,71.27999877929688,71.5,1480300,72.13999938964844,71.6500015258789,69.30722045898439,XLNX
7099,7099,14-08-2018,71.0199966430664,72.01000213623047,1685200,72.16999816894531,71.16000366210938,68.83323669433594,XLNX
7100,7100,15-08-2018,69.62000274658203,70.41999816894531,1632000,70.87000274658203,70.61000061035156,68.30120849609375,XLNX
7101,7101,16-08-2018,70.30000305175781,71.27999877929688,1594500,71.45999908447266,70.61000061035156,68.30120849609375,XLNX
7102,7102,17-08-2018,69.69999694824219,70.08000183105469,1302900,71.16999816894531,71.0199966430664,68.69782257080078,XLNX
7103,7103,20-08-2018,69.68000030517578,71.26000213623047,1671600,71.30000305175781,71.12000274658203,68.79454040527344,XLNX
7104,7104,21-08-2018,71.18000030517578,71.18000030517578,1646900,72.73999786376953,72.41999816894531,70.05203247070311,XLNX
7105,7105,22-08-2018,71.75,72.1500015258789,2408600,73.20999908447266,72.97000122070312,70.58403778076172,XLNX
7106,7106,23-08-2018,72.8499984741211,72.8499984741211,1335000,73.62000274658203,73.16000366210938,70.76782989501953,XLNX
7107,7107,24-08-2018,73.04000091552734,73.4000015258789,1647200,73.93000030517578,73.79000091552734,71.37723541259766,XLNX
7108,7108,27-08-2018,74.0999984741211,74.19000244140625,2160200,75.52999877929688,75.23999786376953,72.77982330322266,XLNX
7109,7109,28-08-2018,76.18000030517578,77.5,3132600,77.69000244140625,76.98999786376953,74.47259521484375,XLNX
7110,7110,29-08-2018,76.62000274658203,77.19000244140625,3882300,78.8499984741211,78.26000213623047,75.70108032226562,XLNX
7111,7111,30-08-2018,77.01000213623047,78.1500015258789,1909200,78.37999725341797,77.22000122070312,74.6950912475586,XLNX
7112,7112,31-08-2018,76.80999755859375,77.0,1802300,77.9800033569336,77.83000183105469,75.2851333618164,XLNX
7113,7113,04-09-2018,76.8499984741211,77.79000091552734,2234400,78.97000122070312,78.79000091552734,76.21375274658203,XLNX
7114,7114,05-09-2018,77.81999969482422,78.77999877929688,1945700,79.5,78.80000305175781,76.22341918945312,XLNX
7115,7115,06-09-2018,76.75,78.56999969482422,2120600,78.80000305175781,78.04000091552734,75.48827362060547,XLNX
7116,7116,07-09-2018,76.54000091552734,77.25,2128000,78.30999755859375,77.19999694824219,74.67572784423828,XLNX
7117,7117,10-09-2018,76.48999786376953,77.77999877929688,1949600,77.97000122070312,76.94000244140625,74.42423248291016,XLNX
7118,7118,11-09-2018,76.16999816894531,76.7699966430664,1741000,77.26000213623047,76.45999908447266,73.95993041992188,XLNX
7119,7119,12-09-2018,74.45999908447266,76.0999984741211,3164100,76.29000091552734,76.11000061035156,73.6213607788086,XLNX
7120,7120,13-09-2018,76.72000122070312,79.25,2337700,79.25,77.33999633789062,74.81114959716797,XLNX
7121,7121,14-09-2018,76.80000305175781,77.30000305175781,1625400,78.0,77.56999969482422,75.03363800048828,XLNX
7122,7122,17-09-2018,76.56999969482422,77.1500015258789,2346500,77.1500015258789,76.72000122070312,74.21144104003906,XLNX
7123,7123,18-09-2018,76.69000244140625,76.70999908447266,1417800,77.94000244140625,77.56999969482422,75.03363800048828,XLNX
7124,7124,19-09-2018,77.30999755859375,77.54000091552734,1296700,78.33000183105469,77.6500015258789,75.11102294921875,XLNX
7125,7125,20-09-2018,77.94000244140625,78.19000244140625,1898400,79.31999969482422,78.97000122070312,76.38787078857422,XLNX
7126,7126,21-09-2018,78.43000030517578,79.31999969482422,3885200,79.87999725341797,78.7300033569336,76.15570831298828,XLNX
7127,7127,24-09-2018,78.05999755859375,78.25,1472000,79.2300033569336,79.13999938964844,76.55230712890625,XLNX
7128,7128,25-09-2018,77.29000091552734,79.7300033569336,2422800,79.7300033569336,77.36000061035156,74.83050537109375,XLNX
